,AGNO,RBD,DGV_RBD,NOM_RBD,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,COD_ENSE,COD_ENSE2,COD_ENSE3,COD_GRADO,COD_GRADO2,LET_CUR,COD_JOR,COD_TIP_CUR,COD_DES_CUR,MRUN,GEN_ALU,FEC_NAC_ALU,EDAD_ALU,COD_REG_ALU,COD_COM_ALU,NOM_COM_ALU,COD_SEC,COD_ESPE,COD_RAMA,ENS
168082,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,644689,2,200608,13,4,4101,LA SERENA,0,0,0,3
168083,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,1249632,1,200503,15,4,4101,LA SERENA,0,0,0,3
168084,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,1612321,1,200711,12,4,4101,LA SERENA,0,0,0,3
168085,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,3327090,1,200409,15,4,4101,LA SERENA,0,0,0,3
168086,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,4014352,2,200711,12,4,4101,LA SERENA,0,0,0,3
168087,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,4941592,2,200607,13,4,4101,LA SERENA,0,0,0,3
168088,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,6418117,2,200710,12,4,4101,LA SERENA,0,0,0,3
168089,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,9861436,1,200705,13,4,4101,LA SERENA,0,0,0,3
168090,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,10593022,1,200711,12,4,4101,LA SERENA,0,0,0,3
168091,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,11598232,2,200712,12,4,4101,LA SERENA,0,0,0,3
168092,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,11764002,2,200610,13,4,4101,LA SERENA,0,0,0,3
168093,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,11811859,2,200711,12,4,4101,LA SERENA,0,0,0,3
168094,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,11912954,1,200505,15,4,4101,LA SERENA,0,0,0,3
168095,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,13439228,2,200705,13,4,4101,LA SERENA,0,0,0,3
168096,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,14192814,2,200601,14,4,4101,LA SERENA,0,0,0,3
168097,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,16200954,2,200711,12,4,4101,LA SERENA,0,0,0,3
168098,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,17292897,2,200706,13,4,4101,LA SERENA,0,0,0,3
168099,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,17718711,2,200604,14,4,4101,LA SERENA,0,0,0,3
168100,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,24163314,2,200712,12,4,4101,LA SERENA,0,0,0,3
168101,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,25976217,2,200710,12,4,4101,LA SERENA,0,0,0,3
168102,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,25980673,1,200712,12,4,4101,LA SERENA,0,0,0,3
168103,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,25981078,1,200712,12,4,4101,LA SERENA,0,0,0,3
168104,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,26085046,2,200805,12,4,4101,LA SERENA,0,0,0,3
168105,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,26114366,1,200709,12,4,4101,LA SERENA,0,0,0,3
168106,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,763674,1,200311,16,4,4101,LA SERENA,0,0,0,3
168107,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,1004795,1,200501,15,4,4101,LA SERENA,0,0,0,3
168108,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,2971758,2,200312,16,4,4101,LA SERENA,0,0,0,3
168109,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,3173434,2,200607,13,4,4101,LA SERENA,0,0,0,3
168110,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,4632444,2,200407,15,4,4101,LA SERENA,0,0,0,3
168111,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,7166738,2,200705,13,4,4101,LA SERENA,0,0,0,3
168112,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,7831373,2,200606,14,4,4303,MONTE PATRIA,0,0,0,3
168113,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,8471543,2,200602,14,4,4101,LA SERENA,0,0,0,3
168114,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,10361361,2,200611,13,4,4101,LA SERENA,0,0,0,3
168115,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,10481660,1,200407,15,4,4301,OVALLE,0,0,0,3
168116,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,10950173,1,200610,13,4,4101,LA SERENA,0,0,0,3
168117,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,12104106,1,200504,15,4,4101,LA SERENA,0,0,0,3
168118,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,12120288,2,200409,15,4,4101,LA SERENA,0,0,0,3
168119,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,12306223,2,200411,15,4,4102,COQUIMBO,0,0,0,3
168120,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,13309877,2,200504,15,7,7301,CURICÓ,0,0,0,3
168121,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,14853472,2,200706,13,4,4101,LA SERENA,0,0,0,3
168122,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,17002661,1,200512,14,4,4101,LA SERENA,0,0,0,3
168123,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,21434769,1,200503,15,4,4101,LA SERENA,0,0,0,3
168124,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,25613353,1,200707,12,4,4101,LA SERENA,0,0,0,3
168125,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,25973691,2,200605,14,4,4101,LA SERENA,0,0,0,3
168126,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,26078107,2,200703,13,4,4101,LA SERENA,0,0,0,3
168127,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,26142490,2,200602,14,4,4101,LA SERENA,0,0,0,3
168128,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,94737,2,200601,14,4,4101,LA SERENA,0,0,0,3
168129,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,468100,2,200507,14,4,4101,LA SERENA,0,0,0,3
168130,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,2947981,2,200408,15,4,4101,LA SERENA,0,0,0,3
168131,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,4359433,2,200603,14,4,4101,LA SERENA,0,0,0,3
168132,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,7456407,2,200508,14,4,4101,LA SERENA,0,0,0,3
168133,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,8117760,1,200604,14,4,4101,LA SERENA,0,0,0,3
168134,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,10278124,2,200602,14,4,4101,LA SERENA,0,0,0,3
168135,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,10526928,2,200506,15,4,4101,LA SERENA,0,0,0,3
168136,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,12211932,2,200409,15,4,4101,LA SERENA,0,0,0,3
168137,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,12775609,1,200412,15,4,4101,LA SERENA,0,0,0,3
168138,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,12814774,1,200510,14,4,4101,LA SERENA,0,0,0,3
168139,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,12846421,1,200604,14,4,4102,COQUIMBO,0,0,0,3
168140,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,16426363,2,200503,15,4,4101,LA SERENA,0,0,0,3
168141,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,16867255,2,200510,14,4,4102,COQUIMBO,0,0,0,3
168142,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,19153659,2,200607,13,4,4101,LA SERENA,0,0,0,3
168143,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,19218168,2,200410,15,4,4101,LA SERENA,0,0,0,3
168144,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,19669906,1,200610,13,4,4102,COQUIMBO,0,0,0,3
168145,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,21403051,1,200407,15,4,4101,LA SERENA,0,0,0,3
168146,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,22239760,2,200503,15,4,4101,LA SERENA,0,0,0,3
168147,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,25474734,2,200607,13,4,4101,LA SERENA,0,0,0,3
168148,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,25767328,2,200608,13,4,4101,LA SERENA,0,0,0,3
168149,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,25858702,1,200609,13,4,4101,LA SERENA,0,0,0,3
168150,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,2834360,1,200502,15,4,4101,LA SERENA,0,0,0,5
168151,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,3496122,1,200209,17,4,4101,LA SERENA,0,0,0,5
168152,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,3745059,2,200606,14,4,4101,LA SERENA,0,0,0,5
168153,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,6030614,2,200603,14,4,4101,LA SERENA,0,0,0,5
168154,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,8152318,1,200411,15,4,4101,LA SERENA,0,0,0,5
168155,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,9450792,1,200605,14,4,4101,LA SERENA,0,0,0,5
168156,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,10187095,1,200411,15,4,4101,LA SERENA,0,0,0,5
168157,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,11559222,1,200505,15,4,4101,LA SERENA,0,0,0,5
168158,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,11633278,2,200503,15,4,4101,LA SERENA,0,0,0,5
168159,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,12531600,2,200601,14,4,4102,COQUIMBO,0,0,0,5
168160,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,13787671,2,200411,15,4,4101,LA SERENA,0,0,0,5
168161,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,14171033,2,200601,14,4,4101,LA SERENA,0,0,0,5
168162,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,16355869,2,200510,14,4,4101,LA SERENA,0,0,0,5
168163,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,16625092,2,200505,15,4,4101,LA SERENA,0,0,0,5
168164,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,17824825,1,200605,14,4,4101,LA SERENA,0,0,0,5
168165,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,18504854,2,200507,14,4,4101,LA SERENA,0,0,0,5
168166,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,18927166,1,200409,15,4,4101,LA SERENA,0,0,0,5
168167,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,19631801,1,200605,14,4,4102,COQUIMBO,0,0,0,5
168168,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,20082118,1,200507,14,4,4101,LA SERENA,0,0,0,5
168169,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,20464687,1,200604,14,4,4101,LA SERENA,0,0,0,5
168170,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,22476227,2,200411,15,4,4101,LA SERENA,0,0,0,5
168171,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,22866118,2,200510,14,4,4101,LA SERENA,0,0,0,5
168172,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,25608521,2,200603,14,4,4101,LA SERENA,0,0,0,5
168173,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,25711966,1,200612,13,4,4101,LA SERENA,0,0,0,5
168174,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,25713033,1,200510,14,4,4101,LA SERENA,0,0,0,5
168175,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,25849495,2,200409,15,4,4101,LA SERENA,0,0,0,5
168176,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,25982040,1,200512,14,4,4101,LA SERENA,0,0,0,5
168177,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,26061374,2,200309,16,4,4102,COQUIMBO,0,0,0,5
168178,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,26066065,1,200602,14,4,4102,COQUIMBO,0,0,0,5
168179,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,255586,2,200510,14,4,4101,LA SERENA,0,0,0,5
168180,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,1552462,2,200602,14,4,4101,LA SERENA,0,0,0,5
168181,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,3963912,1,200410,15,4,4101,LA SERENA,0,0,0,5
168182,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,4157097,2,200506,15,4,4101,LA SERENA,0,0,0,5
168183,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,4784308,2,200603,14,4,4101,LA SERENA,0,0,0,5
168184,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,5001267,2,200408,15,4,4101,LA SERENA,0,0,0,5
168185,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,5287596,2,200311,16,4,4101,LA SERENA,0,0,0,5
168186,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,7931572,2,200507,14,4,4103,ANDACOLLO,0,0,0,5
168187,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,10497012,2,200403,16,4,4101,LA SERENA,0,0,0,5
168188,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,10943988,1,200212,17,4,4101,LA SERENA,0,0,0,5
168189,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,11325931,1,200401,16,4,4101,LA SERENA,0,0,0,5
168190,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,11748135,2,200508,14,4,4101,LA SERENA,0,0,0,5
168191,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,12479364,1,200309,16,4,4101,LA SERENA,0,0,0,5
168192,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,12495152,2,200501,15,4,4102,COQUIMBO,0,0,0,5
168193,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,13720564,2,200504,15,4,4101,LA SERENA,0,0,0,5
168194,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,14619753,1,200207,17,4,4101,LA SERENA,0,0,0,5
168195,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,14917397,1,200408,15,4,4101,LA SERENA,0,0,0,5
168196,2020,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,17321821,2,200411,15,4,4101,LA SERENA,0,0,0,5
