2369399,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,5913245,2,200501,15,4,4101,LA SERENA,0,0,0,5
2369400,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,6095905,1,200410,15,4,4101,LA SERENA,0,0,0,5
2369401,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,6662481,2,200503,15,4,4101,LA SERENA,0,0,0,5
2369402,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,7971504,2,200407,15,4,4101,LA SERENA,0,0,0,5
2369403,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,8089346,2,200410,15,4,4101,LA SERENA,0,0,0,5
2369404,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,8149024,1,200501,15,4,4101,LA SERENA,0,0,0,5
2369405,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,9000006,2,200501,15,4,4101,LA SERENA,0,0,0,5
2369406,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,9500418,2,200412,15,4,4101,LA SERENA,0,0,0,5
2369407,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,9642256,2,200503,15,4,4101,LA SERENA,0,0,0,5
2369408,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,10790109,1,200405,16,2,2201,CALAMA,0,0,0,5
2369409,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,12108106,1,200411,15,4,4101,LA SERENA,0,0,0,5
2369410,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,12270877,2,200505,15,4,4101,LA SERENA,0,0,0,5
2369411,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,12679423,2,200412,15,1,1101,IQUIQUE,0,0,0,5
2369412,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,13091513,2,200408,15,4,4101,LA SERENA,0,0,0,5
2369413,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,13496059,2,200506,15,4,4101,LA SERENA,0,0,0,5
2369414,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,13563823,1,200505,15,4,4101,LA SERENA,0,0,0,5
2369415,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,13806149,1,200311,16,4,4101,LA SERENA,0,0,0,5
2369416,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,14926498,2,200502,15,4,4101,LA SERENA,0,0,0,5
2369417,2020,13384,1,SAINT JOHN´S SCHOOL,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,1,310,5,4,2,2,B,3,0,0,16311748,1,200306,17,4,4101,LA SERENA,0,0,0,5
