218081,2020,706,4,COLEGIO FRAY JORGE,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,1,110,2,2,4,4,A,3,0,0,14849183,1,201008,9,4,4301,OVALLE,0,0,0,3
218082,2020,706,4,COLEGIO FRAY JORGE,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,1,110,2,2,4,4,A,3,0,0,14914475,2,201008,9,2,2301,TOCOPILLA,0,0,0,3
218083,2020,706,4,COLEGIO FRAY JORGE,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,1,110,2,2,4,4,A,3,0,0,15053673,1,201003,10,4,4301,OVALLE,0,0,0,3
218084,2020,706,4,COLEGIO FRAY JORGE,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,1,110,2,2,4,4,A,3,0,0,16715437,1,201004,10,4,4301,OVALLE,0,0,0,3
218085,2020,706,4,COLEGIO FRAY JORGE,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,1,110,2,2,4,4,A,3,0,0,17167302,2,201103,9,4,4301,OVALLE,0,0,0,3
218086,2020,706,4,COLEGIO FRAY JORGE,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,1,110,2,2,4,4,A,3,0,0,19423557,1,201005,10,4,4301,OVALLE,0,0,0,3
218087,2020,706,4,COLEGIO FRAY JORGE,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,1,110,2,2,4,4,A,3,0,0,20037210,1,201012,9,4,4301,OVALLE,0,0,0,3
218088,2020,706,4,COLEGIO FRAY JORGE,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,1,110,2,2,4,4,A,3,0,0,21244563,1,201005,10,4,4301,OVALLE,0,0,0,3
218089,2020,706,4,COLEGIO FRAY JORGE,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,1,110,2,2,4,4,A,3,0,0,21446072,1,201004,10,4,4301,OVALLE,0,0,0,3
218090,2020,706,4,COLEGIO FRAY JORGE,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,1,110,2,2,4,4,A,3,0,0,21688072,2,201008,9,4,4301,OVALLE,0,0,0,3
218091,2020,706,4,COLEGIO FRAY JORGE,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,1,110,2,2,4,4,A,3,0,0,22188094,2,201010,9,4,4301,OVALLE,0,0,0,3
218092,2020,706,4,COLEGIO FRAY JORGE,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,1,110,2,2,4,4,A,3,0,0,22897482,1,201011,9,4,4301,OVALLE,0,0,0,3
