,AGNO,RBD,DGV_RBD,NOM_RBD,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,COD_ENSE,COD_ENSE2,COD_ENSE3,COD_GRADO,COD_GRADO2,LET_CUR,COD_JOR,COD_TIP_CUR,COD_DES_CUR,MRUN,GEN_ALU,FEC_NAC_ALU,EDAD_ALU,COD_REG_ALU,COD_COM_ALU,NOM_COM_ALU,COD_SEC,COD_ESPE,COD_RAMA,COD_MEN,ENS
165051,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,3853735,2,200504,12,4,4102,COQUIMBO,0,0,0, ,3
165052,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,4486186,1,200405,13,4,4101,LA SERENA,0,0,0, ,3
165053,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,4586417,2,200503,12,4,4101,LA SERENA,0,0,0, ,3
165054,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,4711882,2,200407,12,4,4101,LA SERENA,0,0,0, ,3
165055,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,9116240,2,200208,14,4,4101,LA SERENA,0,0,0, ,3
165056,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,9333484,1,200405,13,4,4101,LA SERENA,0,0,0, ,3
165057,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,9617839,1,200405,13,4,4101,LA SERENA,0,0,0, ,3
165058,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,9673076,2,200306,14,4,4102,COQUIMBO,0,0,0, ,3
165059,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,10488260,1,200405,13,4,4101,LA SERENA,0,0,0, ,3
165060,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,10678013,1,200304,14,4,4101,LA SERENA,0,0,0, ,3
165061,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,12057601,1,200304,14,4,4101,LA SERENA,0,0,0, ,3
165062,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,13432268,1,200303,14,4,4102,COQUIMBO,0,0,0, ,3
165063,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,14619753,1,200207,14,4,4101,LA SERENA,0,0,0, ,3
165064,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,14917397,1,200408,12,4,4101,LA SERENA,0,0,0, ,3
165065,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,15404017,2,200403,13,4,4102,COQUIMBO,0,0,0, ,3
165066,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,15458358,2,200403,13,4,4101,LA SERENA,0,0,0, ,3
165067,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,15573230,1,200403,13,4,4101,LA SERENA,0,0,0, ,3
165068,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,15994586,2,200303,14,4,4106,VICUÑA,0,0,0, ,3
165069,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,16456318,1,200505,12,4,4101,LA SERENA,0,0,0, ,3
165070,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,16998642,2,200401,13,4,4101,LA SERENA,0,0,0, ,3
165071,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,17305771,1,200303,14,4,4102,COQUIMBO,0,0,0, ,3
165072,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,18972617,1,200504,12,4,4101,LA SERENA,0,0,0, ,3
165073,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,20113041,1,200407,12,4,4101,LA SERENA,0,0,0, ,3
165074,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,20312003,2,200411,12,4,4101,LA SERENA,0,0,0, ,3
165075,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,22092959,2,200312,13,4,4101,LA SERENA,0,0,0, ,3
165076,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,23022149,1,200209,14,4,4101,LA SERENA,0,0,0, ,3
165077,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,23563970,2,200409,12,4,4101,LA SERENA,0,0,0, ,3
165078,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,23915971,2,200212,14,4,4102,COQUIMBO,0,0,0, ,3
165079,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,25503978,2,200502,12,4,4101,LA SERENA,0,0,0, ,3
165080,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,890996,1,200011,16,4,4101,LA SERENA,0,0,0, ,3
165081,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,4093796,1,200202,15,4,4101,LA SERENA,0,0,0, ,3
165082,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,4774237,2,200301,14,4,4101,LA SERENA,0,0,0, ,3
165083,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,5696387,2,200207,14,4,4101,LA SERENA,0,0,0, ,3
165084,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,7407294,2,200301,14,4,4101,LA SERENA,0,0,0, ,3
165085,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,8803515,1,200201,15,4,4101,LA SERENA,0,0,0, ,3
165086,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,9073896,1,200204,15,4,4101,LA SERENA,0,0,0, ,3
165087,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,11471380,2,200404,13,4,4101,LA SERENA,0,0,0, ,3
165088,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,12356807,1,200106,16,4,4101,LA SERENA,0,0,0, ,3
165089,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,12804788,2,200108,15,4,4101,LA SERENA,0,0,0, ,3
165090,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,12902067,2,200202,15,4,4101,LA SERENA,0,0,0, ,3
165091,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,14013723,1,200202,15,4,4101,LA SERENA,0,0,0, ,3
165092,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,15070696,1,200012,16,4,4101,LA SERENA,0,0,0, ,3
165093,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,18042793,1,200401,13,4,4101,LA SERENA,0,0,0, ,3
165094,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,19346800,1,200208,14,4,4102,COQUIMBO,0,0,0, ,3
165095,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,23370806,2,200211,14,4,4106,VICUÑA,0,0,0, ,3
165096,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,476499,1,200312,13,4,4101,LA SERENA,0,0,0,0,3
165097,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,531804,1,200207,14,4,4101,LA SERENA,0,0,0,0,3
165098,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,616866,1,200305,14,4,4101,LA SERENA,0,0,0,0,3
165099,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,805419,1,200311,13,4,4101,LA SERENA,0,0,0,0,3
165100,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,1092632,2,200106,16,4,4101,LA SERENA,0,0,0,0,3
165101,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,4489622,1,200403,13,4,4101,LA SERENA,0,0,0,0,3
165102,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,4689383,2,200207,14,4,4102,COQUIMBO,0,0,0,0,3
165103,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,4828179,2,200309,13,4,4101,LA SERENA,0,0,0,0,3
165104,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,5191146,2,200202,15,4,4104,LA HIGUERA,0,0,0,0,3
165105,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,6617260,1,200206,15,4,4101,LA SERENA,0,0,0,0,3
165106,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,7598633,2,200209,14,4,4101,LA SERENA,0,0,0,0,3
165107,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,9396620,1,200401,13,4,4101,LA SERENA,0,0,0,0,3
165108,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,9543316,2,200111,15,4,4102,COQUIMBO,0,0,0,0,3
165109,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,9974515,1,200402,13,4,4101,LA SERENA,0,0,0,0,3
165110,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,12239909,1,200406,13,4,4101,LA SERENA,0,0,0,0,3
165111,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,13375418,2,200311,13,4,4101,LA SERENA,0,0,0,0,3
165112,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,14436483,2,200110,15,4,4101,LA SERENA,0,0,0,0,3
165113,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,18277568,2,200301,14,4,4101,LA SERENA,0,0,0,0,3
165114,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,20121135,2,200102,16,4,4101,LA SERENA,0,0,0,0,3
165115,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,21934107,1,200306,14,4,4101,LA SERENA,0,0,0,0,3
165116,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,24949824,1,200109,15,4,4104,LA HIGUERA,0,0,0,0,3
165117,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,25464585,1,200304,14,4,4101,LA SERENA,0,0,0,0,3
165118,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,45022,2,200108,15,4,4101,LA SERENA,0,0,0, ,5
165119,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,781431,2,200103,16,4,4102,COQUIMBO,0,0,0, ,5
165120,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,918071,2,200211,14,4,4102,COQUIMBO,0,0,0, ,5
165121,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,1761195,2,200002,17,4,4104,LA HIGUERA,0,0,0, ,5
165122,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,2769154,2,200202,15,4,4101,LA SERENA,0,0,0, ,5
165123,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,6209072,1,200112,15,4,4101,LA SERENA,0,0,0, ,5
165124,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,8595920,2,200101,16,4,4101,LA SERENA,0,0,0, ,5
165125,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,8802824,1,200103,16,4,4101,LA SERENA,0,0,0, ,5
165126,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,9536989,2,200010,16,4,4101,LA SERENA,0,0,0, ,5
165127,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,10854392,1,200212,14,4,4102,COQUIMBO,0,0,0, ,5
165128,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,10932177,2,200012,16,4,4101,LA SERENA,0,0,0, ,5
165129,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,10974068,2,200202,15,4,4101,LA SERENA,0,0,0, ,5
165130,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,11435331,2,200105,16,4,4106,VICUÑA,0,0,0, ,5
165131,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,11707852,1,200205,15,4,4101,LA SERENA,0,0,0, ,5
165132,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,12825649,1,200102,16,4,4101,LA SERENA,0,0,0, ,5
165133,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,13041693,2,200302,14,4,4101,LA SERENA,0,0,0, ,5
165134,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,13486777,2,200211,14,4,4101,LA SERENA,0,0,0, ,5
165135,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,17430039,2,200112,15,4,4101,LA SERENA,0,0,0, ,5
165136,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,17655329,2,200203,15,4,4101,LA SERENA,0,0,0, ,5
165137,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,17942885,2,200203,15,4,4101,LA SERENA,0,0,0, ,5
165138,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,18336909,1,200103,16,4,4102,COQUIMBO,0,0,0, ,5
165139,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,20318808,2,200003,17,4,4101,LA SERENA,0,0,0, ,5
165140,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,20369765,1,200212,14,4,4106,VICUÑA,0,0,0, ,5
165141,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,20456260,2,200301,14,4,4101,LA SERENA,0,0,0, ,5
165142,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,20502506,2,200010,16,4,4101,LA SERENA,0,0,0, ,5
165143,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,20714461,2,200203,15,4,4101,LA SERENA,0,0,0, ,5
165144,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,24794473,2,200204,15,4,4101,LA SERENA,0,0,0, ,5
165145,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,25145611,2,200012,16,4,4102,COQUIMBO,0,0,0, ,5
165146,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,25497162,1,200303,14,4,4101,LA SERENA,0,0,0, ,5
165147,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,685778,2,200107,15,4,4101,LA SERENA,0,0,0, ,5
165148,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,1404272,1,200110,15,4,4101,LA SERENA,0,0,0, ,5
165149,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,3488379,2,200211,14,4,4102,COQUIMBO,0,0,0, ,5
165150,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,3905540,2,200201,15,4,4101,LA SERENA,0,0,0, ,5
165151,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,7222508,2,200304,14,4,4101,LA SERENA,0,0,0, ,5
165152,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,7283749,1,200005,17,4,4101,LA SERENA,0,0,0, ,5
165153,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,7460586,2,200304,14,4,4102,COQUIMBO,0,0,0, ,5
165154,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,8013888,1,200210,14,4,4101,LA SERENA,0,0,0, ,5
165155,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,8665642,1,200007,16,4,4101,LA SERENA,0,0,0, ,5
165156,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,8843324,2,200112,15,4,4102,COQUIMBO,0,0,0, ,5
165157,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,9134653,2,200207,14,4,4102,COQUIMBO,0,0,0, ,5
165158,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,10759260,2,200104,16,4,4101,LA SERENA,0,0,0, ,5
165159,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,11237953,2,200012,16,4,4101,LA SERENA,0,0,0, ,5
165160,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,12772563,1,200301,14,4,4101,LA SERENA,0,0,0, ,5
165161,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,13051838,2,200305,14,4,4101,LA SERENA,0,0,0, ,5
165162,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,13149455,1,200110,15,4,4102,COQUIMBO,0,0,0, ,5
165163,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,13844799,1,200304,14,4,4101,LA SERENA,0,0,0, ,5
165164,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,16002731,1,199907,17,4,4101,LA SERENA,0,0,0, ,5
165165,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,18320475,1,200302,14,4,4101,LA SERENA,0,0,0, ,5
165166,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,19197216,2,200107,15,4,4104,LA HIGUERA,0,0,0, ,5
165167,2017,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,21419199,2,200301,14,4,4101,LA SERENA,0,0,0, ,5
