2084047,2017,11145,7,COLEGIO PARTICULAR CALASANZ,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,110,2,2,2,2,A,1,0,0,7389637,1,201003,7,4,4102,COQUIMBO,0,0,0, ,3
2084048,2017,11145,7,COLEGIO PARTICULAR CALASANZ,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,110,2,2,2,2,A,1,0,0,7593249,2,200909,7,4,4102,COQUIMBO,0,0,0, ,3
2084049,2017,11145,7,COLEGIO PARTICULAR CALASANZ,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,110,2,2,2,2,A,1,0,0,7840014,1,201002,7,4,4102,COQUIMBO,0,0,0, ,3
2084050,2017,11145,7,COLEGIO PARTICULAR CALASANZ,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,110,2,2,2,2,A,1,0,0,8095631,1,200912,7,4,4102,COQUIMBO,0,0,0, ,3
2084051,2017,11145,7,COLEGIO PARTICULAR CALASANZ,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,110,2,2,2,2,A,1,0,0,8500082,2,201003,7,4,4102,COQUIMBO,0,0,0, ,3
2084052,2017,11145,7,COLEGIO PARTICULAR CALASANZ,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,110,2,2,2,2,A,1,0,0,8606712,1,201001,7,4,4102,COQUIMBO,0,0,0, ,3
2084053,2017,11145,7,COLEGIO PARTICULAR CALASANZ,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,110,2,2,2,2,A,1,0,0,9629256,2,201002,7,4,4102,COQUIMBO,0,0,0, ,3
2084054,2017,11145,7,COLEGIO PARTICULAR CALASANZ,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,110,2,2,2,2,A,1,0,0,9858015,1,201001,7,4,4102,COQUIMBO,0,0,0, ,3
2084055,2017,11145,7,COLEGIO PARTICULAR CALASANZ,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,110,2,2,2,2,A,1,0,0,10391947,1,201001,7,4,4102,COQUIMBO,0,0,0, ,3
2084056,2017,11145,7,COLEGIO PARTICULAR CALASANZ,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,110,2,2,2,2,A,1,0,0,13267308,1,200904,8,4,4102,COQUIMBO,0,0,0, ,3
