3520303,2017,40140,4,ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.,4,41,4101,LA SERENA,41,ELQUI,3,2,0,1,214,4,1,4,5,B,2,0,0,3034583,1,201106,6,4,4101,LA SERENA,0,0,0, ,2
3520304,2017,40140,4,ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.,4,41,4101,LA SERENA,41,ELQUI,3,2,0,1,214,4,1,4,5,B,2,0,0,4362723,1,201109,5,4,4101,LA SERENA,0,0,0, ,2
3520305,2017,40140,4,ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.,4,41,4101,LA SERENA,41,ELQUI,3,2,0,1,214,4,1,4,5,B,2,0,0,4994314,1,201201,5,4,4101,LA SERENA,0,0,0, ,2
3520306,2017,40140,4,ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.,4,41,4101,LA SERENA,41,ELQUI,3,2,0,1,214,4,1,4,5,B,2,0,0,7720950,2,201106,6,4,4101,LA SERENA,0,0,0, ,2
3520307,2017,40140,4,ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.,4,41,4101,LA SERENA,41,ELQUI,3,2,0,1,214,4,1,4,5,B,2,0,0,10089119,1,201112,5,4,4101,LA SERENA,0,0,0, ,2
3520308,2017,40140,4,ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.,4,41,4101,LA SERENA,41,ELQUI,3,2,0,1,214,4,1,4,5,B,2,0,0,11620029,2,201203,5,4,4101,LA SERENA,0,0,0, ,2
3520309,2017,40140,4,ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.,4,41,4101,LA SERENA,41,ELQUI,3,2,0,1,214,4,1,4,5,B,2,0,0,12349359,2,201203,5,4,4101,LA SERENA,0,0,0, ,2
3520310,2017,40140,4,ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.,4,41,4101,LA SERENA,41,ELQUI,3,2,0,1,214,4,1,4,5,B,2,0,0,12622241,2,201112,5,4,4101,LA SERENA,0,0,0, ,2
3520311,2017,40140,4,ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.,4,41,4101,LA SERENA,41,ELQUI,3,2,0,1,214,4,1,4,5,B,2,0,0,13799934,1,201202,5,4,4101,LA SERENA,0,0,0, ,2
3520312,2017,40140,4,ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.,4,41,4101,LA SERENA,41,ELQUI,3,2,0,1,214,4,1,4,5,B,2,0,0,13937644,2,201108,5,4,4101,LA SERENA,0,0,0, ,2
3520313,2017,40140,4,ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.,4,41,4101,LA SERENA,41,ELQUI,3,2,0,1,214,4,1,4,5,B,2,0,0,20237138,2,201201,5,4,4101,LA SERENA,0,0,0, ,2
3520314,2017,40140,4,ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.,4,41,4101,LA SERENA,41,ELQUI,3,2,0,1,214,4,1,4,5,B,2,0,0,23185185,1,201112,5,4,4101,LA SERENA,0,0,0, ,2
3520315,2017,40140,4,ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.,4,41,4101,LA SERENA,41,ELQUI,3,2,0,1,214,4,1,4,5,C,2,0,0,2039640,1,201110,5,4,4101,LA SERENA,0,0,0,0,2
3520316,2017,40140,4,ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.,4,41,4101,LA SERENA,41,ELQUI,3,2,0,1,214,4,1,4,5,C,2,0,0,2234361,2,201203,5,4,4101,LA SERENA,0,0,0,0,2
