2406912,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,11177304,1,200305,16,4,4102,COQUIMBO,0,0,0,7
2406913,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,11275597,2,200305,16,4,4102,COQUIMBO,0,0,0,7
2406914,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,12172988,1,200305,16,4,4102,COQUIMBO,0,0,0,7
2406915,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,12354171,2,200203,17,4,4102,COQUIMBO,0,0,0,7
2406916,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,12593661,2,200206,17,4,4102,COQUIMBO,0,0,0,7
2406917,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,13263036,1,200304,16,4,4102,COQUIMBO,0,0,0,7
2406918,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,13741707,2,200210,16,4,4102,COQUIMBO,0,0,0,7
2406919,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,14050337,1,200305,16,4,4102,COQUIMBO,0,0,0,7
2406920,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,17630123,1,200207,16,4,4102,COQUIMBO,0,0,0,7
2406921,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,17877888,1,200303,16,5,5501,QUILLOTA,0,0,0,7
2406922,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,18090092,2,200303,16,4,4102,COQUIMBO,0,0,0,7
2406923,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,18097932,2,200209,16,2,2201,CALAMA,0,0,0,7
2406924,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,19378420,1,200107,17,2,2101,ANTOFAGASTA,0,0,0,7
2406925,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,21824338,1,200303,16,3,3101,COPIAPÓ,0,0,0,7
2406926,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,21945498,1,200205,17,4,4301,OVALLE,0,0,0,7
2406927,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,22220044,2,200211,16,4,4102,COQUIMBO,0,0,0,7
2406928,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,22509084,1,200302,16,5,5501,QUILLOTA,0,0,0,7
2406929,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,22655490,1,200209,16,4,4102,COQUIMBO,0,0,0,7
2406930,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,24210676,1,200112,17,4,4204,SALAMANCA,0,0,0,7
2406931,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,A,3,0,0,24939040,2,200209,16,4,4102,COQUIMBO,0,0,0,7
2406932,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,B,3,0,0,750403,2,200201,17,4,4304,PUNITAQUI,0,0,0,7
2406933,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,B,3,0,0,850400,1,200305,16,4,4102,COQUIMBO,0,0,0,7
2406934,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,B,3,0,0,1221965,1,200302,16,4,4102,COQUIMBO,0,0,0,7
2406935,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,B,3,0,0,2962224,2,200301,16,4,4102,COQUIMBO,0,0,0,7
2406936,2019,13504,6,COLEGIO SAN LORENZO,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,1,310,5,4,3,3,B,3,0,0,3612528,2,200305,16,4,4102,COQUIMBO,0,0,0,7
