,AGNO,RBD,DGV_RBD,NOM_RBD,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,COD_ENSE,COD_ENSE2,COD_ENSE3,COD_GRADO,COD_GRADO2,LET_CUR,COD_JOR,COD_TIP_CUR,COD_DES_CUR,MRUN,GEN_ALU,FEC_NAC_ALU,EDAD_ALU,COD_REG_ALU,COD_COM_ALU,NOM_COM_ALU,COD_SEC,COD_ESPE,COD_RAMA,ENS
169177,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,14853472,2,200706,12,4,4101,LA SERENA,0,0,0,3
169178,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,15402516,1,200311,15,4,4101,LA SERENA,0,0,0,3
169179,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,17002661,1,200512,13,13,13122,PEÑALOLÉN,0,0,0,3
169180,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,19153659,2,200607,12,4,4101,LA SERENA,0,0,0,3
169181,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,19669906,1,200610,12,13,13401,SAN BERNARDO,0,0,0,3
169182,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,21434769,1,200503,14,4,4101,LA SERENA,0,0,0,3
169183,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,22067529,2,200702,12,4,4101,LA SERENA,0,0,0,3
169184,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,23594217,1,200409,14,4,4101,LA SERENA,0,0,0,3
169185,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,25474734,2,200607,12,4,4101,LA SERENA,0,0,0,3
169186,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,25603555,1,200512,13,4,4101,LA SERENA,0,0,0,3
169187,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,25767328,2,200608,12,4,4101,LA SERENA,0,0,0,3
169188,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,25820274,2,200608,12,4,4101,LA SERENA,0,0,0,3
169189,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,25858702,1,200609,12,4,4101,LA SERENA,0,0,0,3
169190,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,2834360,1,200502,14,4,4101,LA SERENA,0,0,0,3
169191,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,3496122,1,200209,16,4,4101,LA SERENA,0,0,0,3
169192,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,3745059,2,200606,13,4,4101,LA SERENA,0,0,0,3
169193,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,3779773,1,200309,15,4,4102,COQUIMBO,0,0,0,3
169194,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,5351155,2,200602,13,4,4101,LA SERENA,0,0,0,3
169195,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,5971107,2,200312,15,4,4101,LA SERENA,0,0,0,3
169196,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,8152318,1,200411,14,4,4101,LA SERENA,0,0,0,3
169197,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,9450792,1,200605,13,4,4101,LA SERENA,0,0,0,3
169198,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,10187095,1,200411,14,4,4101,LA SERENA,0,0,0,3
169199,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,11559222,1,200505,14,4,4101,LA SERENA,0,0,0,3
169200,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,12531600,2,200601,13,4,4102,COQUIMBO,0,0,0,3
169201,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,13136316,2,200504,14,4,4102,COQUIMBO,0,0,0,3
169202,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,13787671,2,200411,14,4,4101,LA SERENA,0,0,0,3
169203,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,16355869,2,200510,13,4,4101,LA SERENA,0,0,0,3
169204,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,18446427,1,200503,14,4,4102,COQUIMBO,0,0,0,3
169205,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,18504854,2,200507,13,4,4101,LA SERENA,0,0,0,3
169206,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,18927166,1,200409,14,4,4101,LA SERENA,0,0,0,3
169207,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,19631801,1,200605,13,4,4102,COQUIMBO,0,0,0,3
169208,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,20082118,1,200507,13,4,4101,LA SERENA,0,0,0,3
169209,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,20374363,1,200510,13,4,4101,LA SERENA,0,0,0,3
169210,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,20398934,2,200603,13,4,4101,LA SERENA,0,0,0,3
169211,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,22476227,2,200411,14,4,4101,LA SERENA,0,0,0,3
169212,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,22866118,2,200510,13,4,4101,LA SERENA,0,0,0,3
169213,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,25608521,1,200603,13,4,4101,LA SERENA,0,0,0,3
169214,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,25626105,1,200401,15,4,4101,LA SERENA,0,0,0,3
169215,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,25711966,1,200612,12,4,4101,LA SERENA,0,0,0,3
169216,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,25713033,1,200510,13,4,4101,LA SERENA,0,0,0,3
169217,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,25813416,1,200312,15,4,4101,LA SERENA,0,0,0,3
169218,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,25841835,1,200601,13,4,4101,LA SERENA,0,0,0,3
169219,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,A,3,0,0,25849495,2,200409,14,4,4101,LA SERENA,0,0,0,3
169220,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,2825470,1,200312,15,4,4101,LA SERENA,0,0,0,3
169221,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,4157097,2,200506,14,4,4101,LA SERENA,0,0,0,3
169222,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,6030614,2,200603,13,4,4101,LA SERENA,0,0,0,3
169223,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,7691971,1,200304,16,4,4101,LA SERENA,0,0,0,3
169224,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,10497012,2,200403,15,4,4101,LA SERENA,0,0,0,3
169225,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,10943988,1,200212,16,4,4101,LA SERENA,0,0,0,3
169226,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,11325931,1,200401,15,4,4101,LA SERENA,0,0,0,3
169227,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,12479364,1,200309,15,4,4101,LA SERENA,0,0,0,3
169228,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,12495152,2,200501,14,4,4102,COQUIMBO,0,0,0,3
169229,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,13602820,2,200511,13,4,4101,LA SERENA,0,0,0,3
169230,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,14171033,2,200601,13,4,4101,LA SERENA,0,0,0,3
169231,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,14619753,1,200207,16,4,4101,LA SERENA,0,0,0,3
169232,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,14917397,1,200408,14,4,4101,LA SERENA,0,0,0,3
169233,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,15458358,2,200403,15,4,4101,LA SERENA,0,0,0,3
169234,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,15994586,2,200303,16,4,4106,VICUÑA,0,0,0,3
169235,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,16155975,1,200512,13,4,4101,LA SERENA,0,0,0,3
169236,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,18728286,1,200512,13,4,4101,LA SERENA,0,0,0,3
169237,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,21579356,1,200603,13,4,4101,LA SERENA,0,0,0,3
169238,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,22110590,2,200511,13,4,4101,LA SERENA,0,0,0,3
169239,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,22613156,2,200506,14,4,4106,VICUÑA,0,0,0,3
169240,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,22982814,2,200410,14,4,4101,LA SERENA,0,0,0,3
169241,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,24288948,1,200412,14,4,4102,COQUIMBO,0,0,0,3
169242,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,8,8,B,3,0,0,25819584,1,200412,14,4,4101,LA SERENA,0,0,0,3
169243,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,2981655,2,200412,14,4,4101,LA SERENA,0,0,0,5
169244,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,3411421,1,200412,14,4,4101,LA SERENA,0,0,0,5
169245,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,7198001,2,200407,14,4,4101,LA SERENA,0,0,0,5
169246,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,8375048,1,200411,14,4,4101,LA SERENA,0,0,0,5
169247,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,8419405,1,200301,16,4,4101,LA SERENA,0,0,0,5
169248,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,8688062,1,200501,14,4,4102,COQUIMBO,0,0,0,5
169249,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,11471380,2,200404,15,4,4101,LA SERENA,0,0,0,5
169250,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,11633278,2,200503,14,4,4101,LA SERENA,0,0,0,5
169251,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,11809715,1,200403,15,4,4101,LA SERENA,0,0,0,5
169252,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,12057601,1,200304,16,4,4101,LA SERENA,0,0,0,5
169253,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,16458288,2,200202,17,4,4101,LA SERENA,0,0,0,5
169254,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,17530929,1,200407,14,4,4101,LA SERENA,0,0,0,5
169255,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,18550561,2,200409,14,4,4101,LA SERENA,0,0,0,5
169256,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,20250305,1,200402,15,4,4101,LA SERENA,0,0,0,5
169257,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,20474516,1,200307,15,4,4101,LA SERENA,0,0,0,5
169258,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,20544898,1,200409,14,4,4101,LA SERENA,0,0,0,5
169259,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,22092959,2,200312,15,4,4101,LA SERENA,0,0,0,5
169260,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,22597116,2,200310,15,4,4101,LA SERENA,0,0,0,5
169261,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,23563970,2,200409,14,4,4101,LA SERENA,0,0,0,5
169262,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,A,3,0,0,23632974,1,200206,17,4,4101,LA SERENA,0,0,0,5
169263,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,2882867,1,200403,15,4,4101,LA SERENA,0,0,0,5
169264,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,4586417,2,200503,14,4,4101,LA SERENA,0,0,0,5
169265,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,6599767,2,200308,15,4,4102,COQUIMBO,0,0,0,5
169266,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,6873365,1,200312,15,4,4101,LA SERENA,0,0,0,5
169267,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,9333484,1,200405,15,4,4101,LA SERENA,0,0,0,5
169268,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,10678013,1,200304,16,4,4101,LA SERENA,0,0,0,5
169269,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,10758589,2,200411,14,4,4101,LA SERENA,0,0,0,5
169270,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,11087081,1,200401,15,4,4101,LA SERENA,0,0,0,5
169271,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,13088772,1,200306,16,4,4101,LA SERENA,0,0,0,5
169272,2019,516,9,LICEO GABRIELA MISTRAL DE LA SERENA,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,1,310,5,4,1,1,B,3,0,0,13407614,2,200303,16,4,4101,LA SERENA,0,0,0,5
