,AGNO,RBD,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,ENS_10,ENS_11,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL
649,2019,810,9,ESCUELA CENTRAL HIDROELECTRICA LOS MOLLE, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,743623730000","-70,599731450000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
650,2019,811,7,ESCUELA VARILLAR, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,73688668","-70,75275634",0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
651,2019,812,5,ESCUELA SOL DE LAS PRADERAS, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,755596160000","-70,726493840000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
652,2019,813,3,ESCUELA BASICA LA UNION, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,783639910000","-70,818206790000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
653,2019,814,1,ESCUELA BASICA EL TAYAN, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,977180480000","-70,738876340000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
654,2019,816,8,ESCUELA GUSTAVO CONTRERAS CASTRO, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,637720110000","-70,947845460000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
655,2019,817,6,ESCUELA NUEVA ESPERANZA DE PEJERREYES, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-31,025869370000","-70,610183720000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
656,2019,818,4,ESCUELA LOS CLONQUIS, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,763257980000","-70,706520080000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
657,2019,819,2,ESCUELA BUENAVENTURA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,765687940000","-70,685668950000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
658,2019,820,6,ESCUELA SOL DEL CUYANO, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,929069520000","-70,774688720000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
659,2019,821,4,ESCUELA DE FLOR DEL VALLE, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,702638630000","-70,926124570000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
660,2019,822,2,ESCUELA JUNTAS, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,711645130000","-70,879959110000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
661,2019,823,0,ESCUELA BASICA COLLIGUAY, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,851757050000","-70,741981510000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
662,2019,824,9,ESCUELA HEROES DE CHILE, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,754871370000","-70,652641300000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
663,2019,825,7,ESCUELA BASICA PABLO NERUDA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,823856350000","-70,800468440000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
664,2019,826,5,ESCUELA BASICA HACIENDA VALDIVIA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,751863480000","-70,675376890000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
665,2019,827,3,COLEGIO RIO GRANDE, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,0,"-30,855211260000","-70,771087650000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
666,2019,828,1,ESCUELA FLOR DE LOS ANDES, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-31,01432244","-70,66477164",0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,GRATUITO,SIN INFORMACION
667,2019,830,3,ESCUELA MARCELA PAZ, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,819356920000","-70,973274230000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
668,2019,831,1,ESCUELA VALLE NEVADO, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,894056320000","-70,660758970000",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO
669,2019,833,8,ESCUELA SANTA BERNARDITA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,854127880000","-70,707588200000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,NINGUNA,GRATUITO,GRATUITO
670,2019,834,6,ESCUELA SARGENTO CANDELARIA PEREZ, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,83903266","-70,66630614",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
671,2019,835,4,ESCUELA CARMELA PRAT, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,883617400000","-70,773727420000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
672,2019,836,2,ESCUELA INES DE SUAREZ, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,716272350000","-70,810409550000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,7,EN VALORES,GRATUITO,GRATUITO
673,2019,837,0,ESCUELA ESPERANZA DE HUANA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,705974580000","-70,959945680000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
674,2019,838,9,ESCUELA PROFESOR MANUEL ORTIZ QUINTANA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,752811430000","-70,856849670000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
675,2019,839,7,ESCUELA CHILECITO, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,752775190000","-70,843849180000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
676,2019,840,0,ESCUELA OMAR ELORZA SMITH, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,85663981","-70,74593812",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
677,2019,841,9,ESCUELA PULPICA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,886009220000","-70,782295230000",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO
678,2019,842,7,ESCUELA BASICA LA MOLLACANA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
679,2019,843,5,ESCUELA LOS PERALES DE CAMPANARIO, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,566898350000","-70,780868530000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
680,2019,844,3,ESCUELA PARTICULAR CERRILLOS DE RAPEL, ,65122614,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,3,2,1,"-30,703474040000","-70,829467770000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
681,2019,845,1,LICEO SAMUEL ROMAN ROJAS, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,0,"-31,178218840000","-71,000358580000",1,310,363,410,710,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
682,2019,847,8,ESCUELA BASICA AMERICA, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,0,"-31,175554280000","-71,001289370000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
683,2019,848,6,ESCUELA ALEJANDRO CHELEN ROJAS, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,0,"-30,880285260000","-71,011169430000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
684,2019,849,4,ESCUELA BASICA JUANITA FERNANDEZ SOLAR, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,091915130000","-70,956398010000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
685,2019,850,8,ESCUELA JUAN LUIS SAN FUENTES, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,042718890000","-71,040641780000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
686,2019,851,6,ESCUELA BASICA ARTURO PEREZ CANTO, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-30,954082490000","-71,067741390000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
687,2019,852,4,ESCUELA BASICA PEDRO DE VALDIVIA, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,116977690000","-71,160453800000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
688,2019,853,2,ESCUELA DOMINGO FAUSTINO SARMIENTO, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION
689,2019,854,0,ESCUELA RAFAEL SOTOMAYOR, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,3159761","-71,05156099",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO
690,2019,856,7,ESCUELA IRENE MORALES, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,1828172","-71,12563973",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
691,2019,857,5,ESCUELA LOS MORALES, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,898916240000","-71,024375920000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
692,2019,859,1,ESCUELA REBECA MATTE DE INIGUEZ, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-30,910451890000","-71,188011170000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
693,2019,861,3,ESCUELA BASICA MANUEL BAQUEDANO, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
694,2019,862,1,ESCUELA ESTRELLA DE BELEN, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,055671690000","-70,893943790000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
695,2019,864,8,ESCUELA BASICA VIOLETA PARRA SANDOVAL, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,241548540000","-71,015777590000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
696,2019,865,6,ESCUELA BASICA DANIEL BARROS GREZ, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,085573200000","-71,213027950000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
697,2019,866,4,ESCUELA BASICA OSCAR CASTRO ZUNIGA, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,17784473","-71,00208788",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,SIN INFORMACION
698,2019,867,2,ESCUELA SAN JUDAS TADEO DE CARCAMO, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,9425464","-70,89971775",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
699,2019,868,0,ESCUELA AMERICA DE SUR, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,203788760000","-70,978759770000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
700,2019,869,9,ESCUELA BASICA REBECA PONCE DE LEON V., ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,073991780000","-71,141632080000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO
701,2019,870,2,ESCUELA BASICA CAMILO HENRIQUEZ GONZALEZ, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,261407850000","-71,001533510000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
702,2019,871,0,ESCUELA BASICA LUIS ENRIQUE BOU PEREZ, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,104005810000","-70,920600890000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
703,2019,872,9,ESCUELA BASICA ROSITA OHIGGINS, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,108818050000","-71,110366820000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,SIN INFORMACION
704,2019,874,5,ESCUELA BASICA LAURITA VICUNA, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,234457020000","-71,044013980000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
705,2019,875,3,ESCUELA BASICA PEDRO LIRA RENCORET, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,000394820000","-70,906852720000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
706,2019,876,1,ESCUELA BASICA CLAUDIO MATTE, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-30,949613570000","-71,188835140000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
707,2019,878,8,ESCUELA JOSE JOAQUIN VALLEJOS, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,06631848","-71,19846872",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
708,2019,879,6,ESCUELA BASICA BENJAMIN VICUNA MACKENNA, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,030647280000","-71,177223210000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
709,2019,881,8,ESCUELA BASICA MARIA QUITERIA RAMIREZ, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
710,2019,882,6,ESCUELA CINCO DE ABRIL, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,17784473","-71,00208788",0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,NO REALIZA,GRATUITO,GRATUITO
711,2019,883,4,ESCUELA BASICA SAN LUIS AMIGO Y FERRER, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-30,973894120000","-71,213180540000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
712,2019,884,2,ESCUELA BASICA JUAN FRANCISCO GONZALEZ, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,354364400000","-71,025352480000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
713,2019,885,0,ESCUELA BASICA JESUS DE NAZARETH, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
714,2019,886,9,ESCUELA LA VARIOLA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,945474620000","-70,902114870000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
715,2019,887,7,ESCUELA BASICA CAUPOLICAN, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,200328830000","-70,967849730000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
716,2019,888,5,ESCUELA BASICA BOSQUE DE QUILLAY, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,223754880000","-70,940406800000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
717,2019,889,3,ESCUELA BASICA PAUL HARRIS, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,069845200000","-71,005462650000",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
718,2019,890,7,ESCUELA PARTICULAR LOS SAPOS, ,65127039,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,3,2,1,"-31,137043000000","-70,951538090000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
719,2019,891,5,ESCUELA PARTICULAR RINCON DE LAS CHILCAS, ,65127042,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,3,2,1,"-31,087038040000","-70,967575070000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
720,2019,892,3,ESCUELA PARTICULAR EL DURAZNO, ,65127038,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,3,2,1,"-31,121065140000","-70,832008360000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
721,2019,893,1,ESCUELA PARTICULAR EL DIVISADERO,4315909, ,0,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,3,2,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
722,2019,896,6,ESCUELA PARTICULAR LA COLORADA, ,65127041,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,3,2,1,"-31,072803500000","-71,050331120000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO
723,2019,897,4,ESCUELA BELGICA, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,0,"-30,833637240000","-71,256317140000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
724,2019,898,2,ESCUELA BASICA AMANDA LABARCA, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
725,2019,899,0,ESCUELA LUZ DE LUNA, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,819808960000","-71,093559270000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
726,2019,900,8,ESCUELA BASICA LA HIGUERA DE QUILE, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-31,094261170000","-71,464088440000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
727,2019,901,6,ESCUELA VINA VIEJA, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,83972621","-71,21313526",0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
728,2019,902,4,ESCUELA BASICA ELENA CAFFARENA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,842052460000","-71,510139470000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
729,2019,904,0,ESCUELA CAMPO LINDO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,727691650000","-71,356224060000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
730,2019,905,9,ESCUELA CHALINGA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,751518250000","-71,401817320000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
731,2019,906,7,ESCUELA LOS CANELOS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,867963790000","-71,466293330000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
732,2019,907,5,ESCUELA HIJOS DEL PERAL, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,897838590000","-71,313209530000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
733,2019,908,3,ESCUELA TABALI, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,639419560000","-71,426612850000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
734,2019,909,1,ESCUELA LOS AZAHARES DE CERRO BLANCO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,879552840000","-71,398468020000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
735,2019,910,5,ESC.BASICA SAN ANTONIO DE LA VILLA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,657482150000","-71,485160830000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
736,2019,911,3,ESCUELA LOS TRIGOS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,867172240000","-71,423027040000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
737,2019,912,1,ESCUELA CAMARICO VIEJO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION
738,2019,914,8,ESCUELA PENA BLANCA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,901941300000","-71,554512020000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
739,2019,915,6,ESCUELA MARCOS RIGOBERTO PIZARRO ARAYA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,645380020000","-71,342613220000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
740,2019,916,4,ESCUELA BARRAZA BAJO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,667968750000","-71,500198360000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
741,2019,917,2,ESCUELA RINCON DE LA CALERA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,813354490000","-71,391853330000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
742,2019,919,9,ESCUELA PUEBLO NUEVO, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
743,2019,920,2,ESCUELA ALTAR BAJO, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
744,2019,921,0,ESCUELA MINA DELIRIO, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
745,2019,922,9,ESCUELA BASICA LAS NIPAS, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,795177460000","-71,221549990000",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
746,2019,923,7,ESCUELA EL MAQUI DE QUILE, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-31,043064120000","-71,527824400000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
747,2019,924,5,ESCUELA LOS ACACIOS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,689207080000","-71,280548100000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
748,2019,925,3,ESCUELA BASICA VILLA LOS QUILES, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,950653080000","-71,501556400000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
