196805,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,9893547,1,201109,6,4,4102,COQUIMBO,0,0,0,3
196806,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,12196415,1,201105,7,4,4102,COQUIMBO,0,0,0,3
196807,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,12255535,1,201110,6,4,4102,COQUIMBO,0,0,0,3
196808,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,12676935,1,201203,6,4,4102,COQUIMBO,0,0,0,3
196809,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,13587692,1,201101,7,4,4102,COQUIMBO,0,0,0,3
196810,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,13773726,2,201112,6,4,4102,COQUIMBO,0,0,0,3
196811,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,13859294,1,201203,6,4,4102,COQUIMBO,0,0,0,3
196812,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,16218421,2,201203,6,4,4102,COQUIMBO,0,0,0,3
196813,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,16673964,1,201201,6,4,4102,COQUIMBO,0,0,0,3
196814,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,17109683,1,201111,6,4,4102,COQUIMBO,0,0,0,3
196815,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,17611255,2,201101,7,4,4102,COQUIMBO,0,0,0,3
196816,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,18283125,1,201110,6,4,4102,COQUIMBO,0,0,0,3
196817,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,18773400,2,201107,6,4,4102,COQUIMBO,0,0,0,3
196818,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,19193219,2,201109,6,4,4102,COQUIMBO,0,0,0,3
196819,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,19816883,1,201008,7,4,4102,COQUIMBO,0,0,0,3
196820,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,19898314,2,201108,6,4,4102,COQUIMBO,0,0,0,3
196821,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,21630115,1,201107,6,4,4102,COQUIMBO,0,0,0,3
196822,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,22222337,2,201108,6,4,4102,COQUIMBO,0,0,0,3
196823,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,22456561,1,201106,7,4,4102,COQUIMBO,0,0,0,3
196824,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,23957463,1,201202,6,4,4102,COQUIMBO,0,0,0,3
196825,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,25555936,2,201110,6,4,4102,COQUIMBO,0,0,0,3
196826,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,25608423,1,201107,6,4,4102,COQUIMBO,0,0,0,3
196827,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,A,1,0,0,25632804,1,201202,6,4,4102,COQUIMBO,0,0,0,3
196828,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,814130,1,201109,6,4,4102,COQUIMBO,0,0,0,3
196829,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,2121139,1,201204,6,4,4102,COQUIMBO,0,0,0,3
196830,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,2687329,2,201204,6,4,4102,COQUIMBO,0,0,0,3
196831,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,4063773,1,201107,6,4,4102,COQUIMBO,0,0,0,3
196832,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,4428438,1,201111,6,4,4102,COQUIMBO,0,0,0,3
196833,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,4710230,2,201104,7,4,4102,COQUIMBO,0,0,0,3
196834,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,4879594,1,201111,6,4,4102,COQUIMBO,0,0,0,3
196835,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,6194597,2,201108,6,4,4102,COQUIMBO,0,0,0,3
196836,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,6943888,1,201108,6,4,4102,COQUIMBO,0,0,0,3
196837,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,7721874,1,201110,6,4,4102,COQUIMBO,0,0,0,3
196838,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,7788789,2,201203,6,4,4102,COQUIMBO,0,0,0,3
196839,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,8324464,1,201204,6,4,4102,COQUIMBO,0,0,0,3
196840,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,9984295,2,201201,6,4,4102,COQUIMBO,0,0,0,3
196841,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,11022198,1,201112,6,4,4102,COQUIMBO,0,0,0,3
196842,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,11130503,1,201106,7,4,4102,COQUIMBO,0,0,0,3
196843,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,13464226,1,201201,6,4,4102,COQUIMBO,0,0,0,3
196844,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,14217988,2,201204,6,4,4102,COQUIMBO,0,0,0,3
196845,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,15324989,2,201201,6,4,4102,COQUIMBO,0,0,0,3
196846,2018,616,5,ESCUELA CARDENAL JOSE MARIA CARO,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,1,110,2,2,1,1,B,1,0,0,15521860,2,201106,7,4,4102,COQUIMBO,0,0,0,3
